epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,3270.2,1.10356,0.65971,0.93054,0.60684,0.50998,0.53051,0.32064,1.25678,0.87063,0.99591,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,3392.83,1.11009,0.66334,0.92939,0.60065,0.51268,0.5303,0.32056,1.2573,0.87117,0.99601,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,3516.32,1.10227,0.65818,0.92725,0.60121,0.51188,0.52962,0.3202,1.25728,0.87165,0.99602,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,3639.61,1.11197,0.66291,0.92946,0.60156,0.51178,0.52977,0.32026,1.25743,0.87213,0.99616,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,3764.34,1.10473,0.65747,0.9267,0.60136,0.51091,0.52982,0.32018,1.25753,0.87273,0.99618,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,3886.89,1.10659,0.6594,0.92931,0.60081,0.51155,0.52902,0.31989,1.25784,0.87299,0.9963,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,4009.16,1.10667,0.65733,0.92779,0.60001,0.51373,0.52888,0.31976,1.25819,0.87328,0.99642,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,4131.62,1.10178,0.65496,0.92774,0.60118,0.51316,0.52886,0.31957,1.25869,0.87416,0.99656,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,4256.13,1.10747,0.65778,0.92791,0.5992,0.51508,0.52885,0.31951,1.25882,0.87443,0.99664,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,4378.52,1.10007,0.64949,0.92793,0.59876,0.51563,0.529,0.31944,1.25892,0.87477,0.9967,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,4500.82,1.09778,0.65172,0.92687,0.60111,0.51523,0.52871,0.31916,1.25929,0.87512,0.99685,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,4623.36,1.10242,0.65233,0.92704,0.59932,0.51673,0.52834,0.31885,1.25933,0.87565,0.99693,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,4743.14,1.10776,0.65331,0.94155,0.60264,0.51445,0.52818,0.31871,1.26023,0.8759,0.9972,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,4862.28,1.1013,0.64647,0.9363,0.6024,0.51365,0.52774,0.31851,1.2609,0.87636,0.99738,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,4979.35,1.09589,0.6408,0.93613,0.59836,0.51607,0.52732,0.31839,1.26122,0.87664,0.99743,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,5096.65,1.09636,0.64259,0.93702,0.59826,0.51538,0.52707,0.31806,1.26161,0.87685,0.99756,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,5216.67,1.09278,0.63898,0.93579,0.59847,0.5153,0.52736,0.31822,1.2617,0.87731,0.99766,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,5336.74,1.09349,0.63855,0.93479,0.59736,0.5143,0.52695,0.31812,1.26235,0.87773,0.99777,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,5456.22,1.09457,0.63981,0.93616,0.59874,0.51388,0.5268,0.31798,1.26243,0.87798,0.99785,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,5573.11,1.09137,0.63679,0.93513,0.59977,0.51249,0.52646,0.3179,1.26252,0.87825,0.9979,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,5693.96,1.0911,0.63587,0.93423,0.59966,0.51238,0.52643,0.31785,1.26264,0.87856,0.99789,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,5816.7,1.0904,0.63537,0.93375,0.59949,0.51214,0.52643,0.31776,1.26276,0.87878,0.99798,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
