epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,6619.43,1.05332,0.59074,0.89109,0.63524,0.52378,0.54624,0.33662,1.23925,0.86049,0.96366,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
127,6744.46,1.05039,0.5888,0.89151,0.6344,0.52509,0.54592,0.33645,1.23925,0.86078,0.96356,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
128,6870.55,1.04742,0.58512,0.89157,0.63675,0.525,0.54614,0.33637,1.23965,0.86118,0.96369,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,6995.34,1.05067,0.58721,0.89094,0.63291,0.52715,0.54596,0.33618,1.24002,0.86151,0.96391,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,7120.79,1.05389,0.58824,0.89057,0.63081,0.52714,0.54584,0.33599,1.24012,0.86161,0.96422,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,126.617,1.04673,0.58289,0.88965,0.63271,0.52675,0.54575,0.33581,1.24008,0.86198,0.96429,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,251.688,1.04401,0.57977,0.88984,0.63277,0.52702,0.54573,0.33593,1.24043,0.8623,0.96438,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,376.518,1.0431,0.57871,0.88892,0.62733,0.53041,0.54575,0.33598,1.24087,0.86288,0.96466,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,501.016,1.04015,0.57577,0.89008,0.62846,0.52843,0.54568,0.33567,1.24094,0.8632,0.9648,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,625.552,1.03723,0.57485,0.88802,0.63003,0.5271,0.54498,0.33572,1.24136,0.86392,0.96503,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,750.053,1.03622,0.57532,0.88771,0.62704,0.52865,0.54502,0.33573,1.24171,0.86435,0.96516,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,874.715,1.03472,0.5733,0.88762,0.6289,0.52701,0.54464,0.33545,1.24191,0.86475,0.96523,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,1001.26,1.03543,0.57504,0.88782,0.63133,0.52663,0.54487,0.33556,1.24229,0.86547,0.96543,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,1127.58,1.03702,0.57425,0.88896,0.63168,0.52591,0.54464,0.33536,1.24244,0.86586,0.96545,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,1253.65,1.03602,0.57365,0.88724,0.63175,0.52634,0.54436,0.33523,1.2424,0.86645,0.96546,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,1374.93,1.05962,0.59116,0.90222,0.63223,0.52521,0.54408,0.33515,1.24298,0.86703,0.96556,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,1494.44,1.04999,0.57856,0.89889,0.63112,0.52605,0.54387,0.33463,1.24309,0.86725,0.96561,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,1612.91,1.04493,0.57413,0.89592,0.62767,0.52848,0.54386,0.33447,1.24324,0.86729,0.96563,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,1730.98,1.042,0.57124,0.89686,0.62748,0.52872,0.54351,0.33445,1.24341,0.86754,0.96564,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,1849.24,1.04184,0.57055,0.89848,0.62614,0.53018,0.54352,0.33412,1.24364,0.86774,0.96573,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,1967.55,1.04048,0.56973,0.89544,0.62747,0.52947,0.54368,0.33415,1.24383,0.86783,0.96577,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,2085.88,1.03883,0.56772,0.89679,0.62834,0.5282,0.5434,0.33418,1.24413,0.86788,0.96594,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,2204.07,1.04083,0.56903,0.89661,0.62967,0.52792,0.54357,0.33412,1.24437,0.86783,0.96598,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,2322.35,1.03509,0.56602,0.89472,0.63067,0.52689,0.54382,0.33413,1.24454,0.86806,0.96604,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,2440.77,1.03841,0.56597,0.89475,0.62971,0.52713,0.54367,0.33389,1.24471,0.86815,0.9661,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
