epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,126.015,1.12085,0.66372,0.91065,0.62776,0.53533,0.55859,0.34523,1.2256,0.83916,0.9605,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
86,250.663,1.11962,0.66078,0.91121,0.64936,0.52642,0.56013,0.34579,1.22564,0.83942,0.96024,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
87,376.095,1.11788,0.65931,0.90993,0.65101,0.52163,0.55906,0.34606,1.22721,0.84028,0.96091,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
88,500.368,1.11539,0.6558,0.91184,0.65242,0.52246,0.55878,0.34525,1.2296,0.84071,0.96162,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
89,624.884,1.11141,0.65322,0.9087,0.63737,0.53194,0.55759,0.34489,1.22814,0.84228,0.96135,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
90,748.963,1.1099,0.65357,0.90855,0.63648,0.53299,0.55801,0.34497,1.22888,0.84265,0.96207,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
91,874.296,1.1075,0.65094,0.90817,0.64045,0.52817,0.55546,0.34359,1.2291,0.84349,0.96173,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
92,999.18,1.10705,0.65041,0.90808,0.63878,0.52818,0.5562,0.34355,1.23053,0.84508,0.96243,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
93,1124.21,1.10658,0.64835,0.90829,0.63732,0.52992,0.55532,0.34325,1.23141,0.84508,0.96211,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
94,1249.08,1.10523,0.64495,0.90675,0.64263,0.52627,0.55539,0.34358,1.23011,0.8453,0.96233,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
95,1373.85,1.1006,0.6428,0.90479,0.63619,0.5313,0.55546,0.34324,1.23175,0.84614,0.96298,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
96,1498.59,1.09704,0.63787,0.9057,0.63459,0.52786,0.55466,0.34229,1.23189,0.84609,0.96294,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
97,1623.44,1.10252,0.63836,0.90429,0.63706,0.52779,0.55485,0.34232,1.232,0.84574,0.96248,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
98,1748.21,1.09232,0.63324,0.90424,0.6369,0.52951,0.55393,0.34189,1.23255,0.84729,0.96303,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
99,1873.23,1.09181,0.62901,0.90173,0.64585,0.51992,0.55362,0.34156,1.23386,0.84791,0.96375,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
100,1998.24,1.09522,0.63077,0.90292,0.64808,0.52256,0.55429,0.34197,1.2339,0.84776,0.96379,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
101,2123.28,1.08937,0.62644,0.90204,0.65278,0.51948,0.55328,0.34122,1.23566,0.84888,0.96397,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
102,2249.28,1.08896,0.62593,0.90203,0.65065,0.51743,0.55248,0.34049,1.23582,0.84943,0.96388,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
103,2373.75,1.08069,0.62196,0.90128,0.64386,0.52242,0.55235,0.34058,1.23581,0.84909,0.96377,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
104,2498.66,1.08819,0.62191,0.90164,0.64423,0.52424,0.55289,0.34166,1.23441,0.8485,0.96366,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
105,2622.95,1.07673,0.61601,0.89961,0.64271,0.52518,0.55283,0.34153,1.23461,0.84848,0.96343,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
106,2748,1.08122,0.62047,0.90036,0.6433,0.52385,0.55228,0.34125,1.23509,0.84942,0.96355,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
107,2872.57,1.08013,0.61488,0.90051,0.64733,0.51834,0.55168,0.34126,1.23567,0.85111,0.96374,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
108,2997.83,1.07697,0.61473,0.89883,0.65277,0.51466,0.55086,0.34012,1.23591,0.85253,0.964,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
109,3122.02,1.07402,0.61156,0.89914,0.64257,0.51971,0.54939,0.33979,1.23634,0.85402,0.96403,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
110,3246.96,1.06643,0.60543,0.89743,0.6408,0.51968,0.5491,0.3391,1.2362,0.85427,0.96414,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
111,3371.59,1.07266,0.60914,0.89692,0.63924,0.52305,0.549,0.33901,1.23629,0.85466,0.96399,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
112,3496.34,1.06534,0.60468,0.89555,0.64339,0.52129,0.54805,0.33794,1.23663,0.85496,0.96472,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
113,3620.86,1.07499,0.61028,0.89751,0.65228,0.51586,0.54853,0.33803,1.23682,0.85513,0.96475,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
