epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,2250.91,1.1158,0.66571,0.9383,0.6162,0.515,0.5361,0.32467,1.25702,0.86846,1.00272,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
127,2387.7,1.11633,0.66606,0.93687,0.6165,0.51425,0.53573,0.3246,1.25732,0.86881,1.00286,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
128,2521.58,1.10855,0.66218,0.93717,0.61501,0.51615,0.5358,0.3245,1.25776,0.86894,1.00294,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,2661.32,1.11726,0.66413,0.93724,0.61364,0.51632,0.53544,0.32424,1.25787,0.86976,1.00287,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,2802.06,1.10687,0.65938,0.93562,0.61659,0.51394,0.53531,0.32381,1.2582,0.87024,1.00285,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,2935.96,1.11075,0.66332,0.93652,0.61331,0.51549,0.53549,0.32392,1.25834,0.87045,1.00299,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,3063.65,1.11118,0.65907,0.93766,0.60919,0.51768,0.53513,0.32374,1.25835,0.87058,1.00307,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,3192.82,1.10923,0.65872,0.93521,0.6108,0.51563,0.53495,0.32364,1.25841,0.87087,1.00313,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,3320.05,1.10381,0.65563,0.93564,0.61475,0.51281,0.53466,0.3234,1.25844,0.87121,1.00317,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,3447.87,1.09843,0.65106,0.93499,0.61281,0.51402,0.53448,0.32335,1.25873,0.87137,1.00324,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,3575.3,1.10609,0.65572,0.93448,0.61122,0.51442,0.53406,0.32306,1.25915,0.87178,1.00344,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,3702.93,1.09854,0.65088,0.93219,0.6127,0.51333,0.53368,0.32296,1.25938,0.87218,1.00353,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,3830.48,1.10794,0.6558,0.9344,0.61602,0.51252,0.53372,0.32281,1.25937,0.8725,1.00356,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,3969.4,1.10063,0.64985,0.9318,0.61759,0.51075,0.5334,0.32259,1.25975,0.87308,1.00365,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,4112.95,1.10416,0.65218,0.93449,0.6216,0.50923,0.53343,0.32232,1.25994,0.8737,1.00381,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,4236.25,1.1147,0.6575,0.94889,0.61892,0.5094,0.53319,0.32197,1.26033,0.87399,1.00408,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,4356.83,1.10372,0.64621,0.94483,0.61467,0.51186,0.53302,0.32174,1.26049,0.87391,1.0041,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,4477.63,1.101,0.64382,0.94473,0.61442,0.5119,0.5329,0.3216,1.26055,0.87378,1.00413,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,4598.13,1.09897,0.64045,0.94437,0.61386,0.51086,0.5328,0.32144,1.26086,0.87407,1.00433,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,4718.73,1.09689,0.63963,0.94369,0.61555,0.51081,0.53272,0.3213,1.26095,0.8742,1.00437,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,4839.56,1.09696,0.63802,0.9448,0.61543,0.51099,0.5329,0.32134,1.26147,0.87435,1.00455,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,4960.29,1.09755,0.63879,0.94352,0.61748,0.5095,0.53256,0.32124,1.26154,0.87443,1.00463,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,5080.99,1.09388,0.63551,0.94222,0.6158,0.51019,0.53244,0.32115,1.26158,0.87462,1.00467,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,5201.79,1.09347,0.63535,0.94122,0.61743,0.50974,0.53237,0.32104,1.2617,0.87499,1.00472,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,5322.71,1.09636,0.63669,0.94407,0.61878,0.50865,0.53203,0.32068,1.26173,0.87484,1.00472,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
